open,high,low,close,volume
522.93,523.04,522.775,522.905,433904
522.89,522.99,522.745,522.92,383259
522.84,523.04,522.81,522.88,491244
522.81,522.87,522.58,522.84,849387
523.16,523.2,522.735,522.8,919019
523.14,523.26,522.98,523.16,704194
523.06,523.35,523.01,523.14,760145
523.53,523.64,522.94,523.06,1479736
523.52,523.7,523.22,523.53,2676603
523.35,523.61,523.22,523.52,150508
523.34,523.37,523.25,523.37,31912
523.32,523.36,523.13,523.33,50410
523.08,523.48,523.08,523.31,115902
522.97,523.13,522.94,523.07,43874
523.0,523.07,522.87,522.955,86005
522.87,523.1,522.86,522.98,83739
522.72,522.92,522.67,522.85,66375
522.2,522.8,519.41,522.71,96030
522.16,522.23,522.04,522.19,41095
521.87,522.16,521.83,522.125,55518
521.5,521.93,519.185,521.835,80807
521.26,521.5,521.24,521.41,54091
521.24,521.359,521.22,521.295,15839
521.42,521.44,519.41,521.25,6233
521.35,521.41,519.41,521.41,17673
520.95,521.46,520.95,521.35,67553
521.409,521.64,519.41,521.35,24655
521.4,521.44,521.35,521.39,4449
521.3,521.41,521.26,521.39,2046
521.29,521.39,521.26,521.31,1741
521.43,521.49,521.3,521.3,1681
521.37,521.45,521.35,521.44,4028
521.44,521.48,520.8,521.36,48574
521.41,521.46,521.39,521.42,7103
521.47,521.54,521.41,521.41,10049
521.54,521.55,521.47,521.5,4244
521.55,521.6,521.5,521.54,12049
521.55,521.6,521.48,521.56,11467
521.61,521.64,521.45,521.52,26765
521.45,521.63,521.45,521.62,12119
521.34,521.45,521.34,521.45,488
521.25,521.33,521.25,521.33,800
521.16,521.25,521.15,521.25,412
521.26,521.28,521.11,521.15,1534
521.34,521.34,521.25,521.27,632
521.33,521.4,521.33,521.37,952
521.31,521.44,521.27,521.44,208
521.41,521.45,521.35,521.36,576
521.32,521.41,521.32,521.41,177
521.16,521.18,521.15,521.16,453
521.32,521.36,521.16,521.16,2143
521.41,521.41,521.35,521.35,4048
521.27,521.42,521.25,521.41,1281
521.45,521.45,521.32,521.32,560
521.31,521.42,521.29,521.42,712
521.41,521.41,521.33,521.35,648
521.4,521.41,521.33,521.41,3024
521.41,521.44,521.41,521.42,540
521.34,521.42,521.34,521.42,691
521.28,521.35,521.26,521.35,268
521.12,521.25,521.11,521.24,859
521.15,521.18,521.05,521.05,1361
521.24,521.24,521.2,521.2,397
521.18,521.18,521.15,521.15,79
521.18,521.28,521.15,521.28,1090
521.2,521.21,521.15,521.18,2764
521.22,521.26,521.22,521.22,119
521.45,521.45,521.24,521.25,1675
521.34,521.54,521.34,521.44,24962
521.31,521.41,521.3,521.35,1554
521.38,521.38,521.26,521.31,1133
521.26,521.34,521.18,521.34,580
521.42,521.42,521.31,521.33,753
521.29,521.41,521.29,521.4,3980
521.12,521.26,520.61,521.18,24939
519.41,519.41,519.41,519.41,833829
520.57,520.7,520.51,520.61,24895
520.565,520.69,520.49,520.57,3317
520.65,520.65,520.43,520.555,3947
520.515,520.669,520.515,520.66,18634
520.67,520.67,520.43,520.515,3527
520.19,521.26,520.19,520.66,17185
519.95,520.2,519.94,520.2,11683
519.9,519.97,519.885,519.94,1682
519.87,519.91,519.85,519.87,425
519.79,519.87,519.78,519.86,1906
519.73,519.79,519.7,519.79,1629
519.73,519.76,519.701,519.715,1066
519.685,520.26,519.68,519.71,2882
519.68,519.69,519.641,519.68,2893
519.68,520.26,519.64,519.66,6575
519.709,519.71,519.64,519.675,838
519.665,519.73,519.64,519.7,3713
519.41,519.67,519.41,519.67,840613
519.66,519.67,519.63,519.665,903
519.61,519.67,519.61,519.65,499
519.71,519.71,519.6,519.61,2652
519.71,519.72,519.69,519.71,4358
519.64,519.75,519.64,519.7,4521
519.93,519.93,519.6,519.64,34913
519.918,519.94,519.85,519.94,2938
519.91,519.92,519.41,519.885,197938
519.86,519.91,519.84,519.91,7440
519.825,519.88,519.81,519.86,6647
519.83,519.84,519.79,519.8,5701
519.78,519.84,519.78,519.84,873
519.79,519.83,519.77,519.805,1744
519.755,519.83,519.75,519.79,943
519.84,519.85,519.73,519.77,13666
519.815,519.85,519.78,519.84,559
519.77,519.85,519.77,519.83,4454
519.8,519.84,519.75,519.77,1436
519.91,519.94,518.69,519.78,56943
519.94,519.96,519.9,519.91,13095
519.92,519.99,519.9,519.96,13745
519.93,519.97,519.46,519.925,72165
519.875,519.94,519.86,519.92,7298
519.875,519.92,519.87,519.88,16391
519.82,519.88,519.81,519.86,19340
519.81,519.85,519.41,519.79,99685
519.79,519.88,519.41,519.81,67232
519.41,519.89,519.246,519.79,3647934
519.8,519.9,519.255,519.74,435677
519.36,519.9,519.36,519.8,2749195
519.47,519.6,519.035,519.36,8239039
519.74,519.77,519.37,519.475,1890018
519.39,519.77,519.385,519.75,996993
519.288,519.48,519.13,519.38,905399
518.89,519.46,518.89,519.295,1069146
518.55,518.91,518.28,518.9,844909
518.3,518.65,518.16,518.53,708109
518.66,518.81,518.21,518.29,633390
518.73,519.0,517.77,518.66,1797256
519.85,519.875,518.57,518.73,1080553
519.88,520.03,519.77,519.845,1053794
519.95,519.97,519.72,519.88,359625
520.07,520.18,519.86,519.96,359548
520.06,520.178,519.85,520.07,417067
520.28,520.29,520.04,520.046,256462
520.3,520.425,520.175,520.285,251886
520.21,520.378,520.21,520.3,308789
520.19,520.235,519.96,520.21,682126
520.445,520.45,520.15,520.205,318129
520.45,520.51,520.34,520.44,520067
520.55,520.625,520.25,520.45,420881
520.7,520.79,520.53,520.55,320784
520.55,520.8,520.51,520.69,397554
520.56,520.6,520.445,520.545,254146
520.66,520.69,520.46,520.55,719043
520.66,520.8,520.62,520.67,250780
520.54,520.725,520.48,520.66,410611
520.41,520.645,520.41,520.525,222278
520.59,520.62,520.39,520.41,198531
520.63,520.7,520.42,520.599,280189
520.53,520.68,520.53,520.62,317274
520.5,520.66,520.37,520.52,311950
520.5,520.55,520.32,520.505,265698
520.49,520.61,520.45,520.49,276586
520.42,520.55,520.3,520.48,247287
520.32,520.585,520.3,520.43,291276
520.53,520.62,520.31,520.31,302833
520.3,520.709,520.25,520.54,463390
520.3,520.43,520.14,520.302,307934
519.51,520.435,519.51,520.305,641295
520.71,520.75,519.39,519.5,1109981
520.64,520.845,520.57,520.705,451357
520.55,520.65,520.345,520.645,453594
520.355,520.62,520.31,520.56,452827
520.11,520.37,519.882,520.36,641450
520.08,520.3,519.72,520.1,829802
519.93,520.1,519.87,520.08,529187
520.18,520.21,519.845,519.922,751950
520.29,520.34,520.1,520.19,452480
520.662,520.68,520.23,520.305,587553
520.75,520.76,520.56,520.665,303361
520.75,520.92,520.74,520.76,249856
520.75,520.9,520.73,520.755,320659
520.83,520.93,520.69,520.74,589348
520.892,520.91,520.805,520.81,213683
520.8,520.94,520.78,520.9,300349
520.868,520.91,520.64,520.8,417614
520.84,520.95,520.8,520.87,394837
520.76,520.88,520.725,520.84,322271
520.67,520.81,520.6,520.77,373114
520.66,520.81,520.54,520.68,428986
520.52,520.84,520.515,520.664,457262
520.485,520.615,520.385,520.525,416146
520.38,520.51,520.17,520.48,382764
520.45,520.62,520.28,520.39,543970
520.41,520.69,520.34,520.46,592615
520.37,520.63,520.32,520.4,647396
520.43,520.51,520.275,520.375,657611
520.23,520.505,520.049,520.43,816202
519.55,520.25,519.48,520.225,767323
519.98,520.31,518.259,519.54,1205043
518.45,520.155,518.42,519.97,2059282
518.56,518.61,518.21,518.39,508816
518.39,518.58,518.36,518.57,380493
518.31,518.64,518.24,518.38,548941
518.46,518.58,517.72,518.315,619455
518.21,518.52,518.16,518.468,803573
517.72,518.34,517.665,518.21,1272909
517.47,517.7,517.39,517.7,88082
517.67,517.74,517.41,517.45,29749
517.8,520.35,517.5,517.66,61101
517.999,518.0,517.73,517.785,20381
518.1,518.22,517.93,518.02,23311
517.98,518.19,517.935,518.1,21512
518.07,518.18,517.84,517.97,17225
517.84,518.09,517.56,518.08,61813
518.15,518.84,517.79,517.819,13476
518.21,518.24,518.0,518.14,6690
518.01,518.239,517.93,518.23,8634
517.82,518.04,517.72,517.995,30802
518.325,518.36,517.79,517.83,75889
518.719,518.719,518.29,518.32,12019
518.7,518.835,518.46,518.75,21017
519.02,519.03,518.74,518.8,5683
518.92,519.04,518.89,519.02,14320
518.07,519.0,517.67,519.0,75919
518.65,518.75,518.541,518.67,11305
518.25,518.71,518.23,518.62,32729
518.31,518.37,518.2,518.25,14670
518.45,518.46,518.29,518.29,1716
518.55,518.56,518.43,518.46,5289
518.48,518.67,518.46,518.55,11060
518.45,518.5,518.33,518.5,9837
518.37,518.5,518.32,518.45,14160
518.27,518.46,518.27,518.38,11161
518.06,518.24,518.06,518.24,5952
518.28,518.33,518.06,518.07,7784
517.96,518.28,517.92,518.28,8022
517.92,517.96,517.85,517.92,1002
517.92,517.92,517.83,517.91,1341
517.84,517.9,517.77,517.9,1924
517.7,517.84,517.67,517.82,6108
517.77,517.85,517.68,517.68,1728
517.88,517.95,517.7,517.77,2161
517.95,517.95,517.85,517.88,950
517.99,518.06,517.95,517.99,2682
517.9,517.97,517.88,517.94,1297
517.95,517.97,517.81,517.87,5018
517.8,517.95,517.8,517.95,115
517.83,517.86,517.74,517.86,1055
517.82,517.86,517.77,517.83,674
518.03,518.03,517.84,517.84,1350
518.22,518.24,518.03,518.03,1629
518.26,518.29,518.18,518.18,306
518.25,518.28,518.25,518.26,170
518.06,518.24,518.06,518.24,1770
518.23,518.23,518.05,518.05,720
518.38,518.38,518.25,518.25,220
518.33,518.4,518.33,518.4,934
518.3,518.4,518.23,518.38,549
518.17,518.25,518.17,518.25,681
518.27,518.27,518.13,518.13,2339
518.35,518.35,518.23,518.24,190
518.45,518.46,518.4,518.41,1063
518.11,518.48,518.11,518.47,2156
518.09,518.11,518.07,518.11,1165
518.08,518.13,517.97,518.13,750
518.03,518.19,518.02,518.03,933
518.13,518.13,518.04,518.04,91
518.17,518.19,518.03,518.1,616
518.06,518.1,517.9,518.1,80
517.94,518.0,517.89,518.0,1246
518.0,518.09,517.82,518.03,3259
517.82,518.38,517.74,518.1,2778
518.84,518.84,518.84,518.84,885781
518.75,518.78,518.72,518.75,10300
518.74,518.755,518.7,518.75,5426
518.85,518.85,518.735,518.755,3928
518.83,518.85,518.77,518.82,598
518.84,518.85,518.81,518.815,241
518.83,518.85,518.81,518.84,472
518.81,518.86,518.8,518.82,308
518.83,518.85,518.8,518.81,1948
518.79,518.84,518.78,518.83,401
518.77,518.81,518.76,518.79,854
518.755,518.77,518.73,518.77,2937
518.76,518.79,518.71,518.74,5316
518.77,518.77,518.73,518.76,2221
518.87,518.89,518.74,518.75,9548
518.91,518.94,518.86,518.87,16410
518.954,519.0,518.89,518.905,5329
518.925,518.98,518.925,518.96,1064
518.84,518.96,518.84,518.91,887210
518.91,518.97,518.9,518.949,4482
518.92,519.0,518.9,518.925,4181
518.92,518.93,518.89,518.92,4671
519.0,519.0,518.87,518.97,5131
518.96,519.0,518.92,519.0,7031
519.08,519.09,518.96,518.96,24974
519.08,519.15,519.08,519.12,4329
519.095,519.11,519.08,519.08,2636
519.12,519.13,519.09,519.09,8966
519.05,519.125,519.04,519.12,6524
519.015,519.05,519.0,519.045,978
519.0,519.03,518.84,519.005,9614
518.96,519.03,518.96,519.03,5711
519.005,519.02,518.961,518.98,3626
519.0,519.02,518.98,519.02,5327
518.97,519.01,518.97,519.0,19841
519.02,519.02,518.97,518.98,11297
519.05,519.1,518.98,519.01,6624
519.07,519.07,519.0,519.025,50288
519.09,519.1,518.84,519.065,31682
519.11,519.12,518.167,519.09,76467
519.09,519.12,519.07,519.095,25101
518.84,522.448,518.84,519.075,441060
519.03,519.09,519.01,519.03,73849
519.04,519.06,519.02,519.04,63450
519.01,519.05,518.84,519.04,23340
519.03,522.448,518.84,519.02,315937
518.84,519.06,518.658,519.01,3234457
518.97,524.15,517.664,518.95,3197164
518.85,522.448,518.652,518.975,3253712
518.82,518.92,518.62,518.85,9121172
518.98,518.98,518.54,518.81,3789169
518.71,518.97,518.53,518.97,1105110
518.76,518.85,518.57,518.71,1059999
518.66,518.86,518.62,518.75,1195682
518.44,518.74,518.28,518.65,854809
518.36,518.57,518.35,518.43,1016377
517.91,518.37,517.89,518.35,511742
517.98,518.13,517.87,517.91,552065
518.35,518.47,517.97,517.98,590703
518.16,518.59,518.143,518.35,1103511
517.79,518.18,517.73,518.17,656593
517.87,517.97,517.731,517.79,453287
517.785,518.02,517.77,517.87,378565
518.04,518.045,517.64,517.78,975307
517.882,518.14,517.875,518.04,411131
518.005,518.02,517.73,517.88,391148
517.91,518.1,517.89,518.01,319461
517.88,518.07,517.855,517.905,309450
518.02,518.12,517.82,517.88,537160
517.86,518.02,517.845,518.015,198521
517.96,518.015,517.8,517.86,315366
517.77,517.97,517.66,517.959,394046
517.76,517.85,517.67,517.76,333937
517.74,517.91,517.695,517.75,469361
517.87,517.94,517.66,517.745,408924
517.55,517.87,517.53,517.865,374280
517.566,517.625,517.35,517.56,763450
517.575,517.7,517.41,517.56,328607
517.67,517.73,517.551,517.58,338288
517.62,517.73,517.54,517.67,189648
517.52,517.7,517.48,517.617,312706
517.655,517.797,517.511,517.525,395722
517.909,517.935,517.625,517.659,361520
518.06,518.1,517.87,517.9,440374
517.98,518.12,517.94,518.06,525510
517.82,517.99,517.795,517.97,354101
517.9,517.9,517.69,517.818,491662
517.465,518.0,517.42,517.9,518311
517.57,517.66,517.43,517.46,352332
517.46,517.65,517.435,517.57,389166
517.44,517.47,517.305,517.47,496762
517.215,517.465,517.2,517.435,535125
517.02,517.365,516.9,517.22,454420
516.97,517.14,516.92,517.02,291662
517.16,517.235,516.916,516.97,318884
517.22,517.29,516.98,517.165,410549
517.125,517.279,516.98,517.23,402751
517.02,517.41,517.0,517.128,1012222
517.202,517.248,516.99,517.021,477773
517.42,517.46,517.2,517.2,245128
517.43,517.635,517.38,517.41,274035
517.645,517.865,517.405,517.425,513157
517.625,517.79,517.55,517.655,354159
517.599,517.69,517.49,517.62,353049
517.79,517.82,517.54,517.59,385129
517.65,517.803,517.51,517.79,508656
517.22,517.66,517.22,517.65,484579
516.98,517.34,516.92,517.23,505695
516.96,517.15,516.86,516.981,425038
517.07,517.09,516.761,516.965,955662
517.08,517.24,517.02,517.07,469300
517.41,517.55,517.005,517.08,598601
517.33,517.63,517.22,517.41,569424
517.07,517.48,517.05,517.33,591386
517.17,517.42,516.94,517.07,745361
517.32,517.59,517.03,517.17,856990
516.82,517.565,516.8,517.33,1233444
516.62,516.92,516.52,516.83,1279699
517.18,517.251,516.48,516.6,1608476
517.98,517.99,517.11,517.19,1175435
517.61,518.01,516.96,517.99,1852281
517.375,517.62,517.05,517.6,815534
517.23,517.42,516.85,517.37,1519971
517.47,517.5,517.2,517.239,1256997
517.51,517.56,517.135,517.47,1416216
517.925,517.97,517.46,517.529,1900296
518.24,518.46,517.89,517.95,2686867
518.01,518.28,517.9,518.25,92762
517.93,518.19,517.93,518.01,64193
518.2,518.235,517.89,517.98,109274
518.5,518.5,518.08,518.2,105438
518.64,518.69,518.41,518.52,179210
518.9,518.99,518.6,518.64,166923
519.06,519.07,518.8,518.9,88512
519.12,519.2,518.95,519.025,42883
519.295,522.16,518.92,519.12,101622
519.69,519.71,519.15,519.29,98319
519.975,520.02,519.66,519.681,53405
520.26,520.31,519.94,519.96,17017
520.06,520.29,520.05,520.29,11908
520.08,522.16,520.03,520.05,19557
520.2,522.16,520.035,520.1,12055
520.36,520.4,520.2,520.2,14772
521.7,522.0,520.25,520.355,11202
521.593,522.4,520.26,520.32,46011
520.33,520.42,520.24,520.25,17103
520.4,520.43,520.34,520.35,9557
520.66,520.66,520.35,520.39,13505
520.85,520.85,520.61,520.63,2465
520.7,520.85,520.68,520.85,15901
520.69,520.79,520.64,520.69,16073
520.71,520.8,520.64,520.8,17136
521.01,521.01,520.55,520.65,25804
521.06,521.11,520.99,521.02,7701
521.17,521.17,521.04,521.07,10184
521.2,521.2,521.03,521.17,9548
521.17,521.22,521.05,521.22,9291
521.06,521.3,521.06,521.12,6045
521.13,521.15,520.96,521.09,2151
520.98,521.05,520.94,521.04,1275
520.93,520.93,520.8,520.91,8374
521.4,521.4,520.8,520.85,2082
521.44,521.47,521.38,521.42,407
521.43,521.48,521.39,521.4,583
521.46,521.51,521.42,521.44,542
521.24,521.3,521.18,521.28,4255
521.28,521.36,521.21,521.24,3410
521.32,521.32,521.23,521.24,1005
521.53,521.53,521.26,521.28,2338
521.61,521.66,521.57,521.58,161
521.86,521.91,521.6,521.64,453
521.95,521.95,521.76,521.85,1037
521.99,521.99,521.92,521.92,227
521.9,521.9,521.89,521.89,60
521.95,521.95,521.8,521.83,181
522.05,522.05,521.99,522.0,612
521.91,522.07,521.9,522.07,967
521.95,521.96,521.86,521.91,1204
522.02,522.11,521.96,521.98,375
521.78,521.95,521.77,521.95,16
521.83,521.85,521.73,521.75,369
521.66,521.81,521.66,521.81,1906
521.68,521.68,521.55,521.65,3915
521.82,521.82,521.68,521.77,854
522.05,522.05,521.84,521.87,347
522.22,522.22,522.08,522.1,329
522.25,522.25,522.17,522.25,583
522.24,522.35,522.24,522.27,547
522.29,522.31,522.22,522.27,655
522.0,522.38,522.0,522.35,542
522.06,522.06,521.97,522.02,714
522.11,522.14,521.97,522.02,1516
521.64,522.17,521.18,522.17,2338
522.16,522.16,522.16,522.16,784827
521.605,521.71,521.605,521.67,3218
521.55,521.64,521.55,521.605,1436
521.43,521.59,521.4,521.56,1100
521.51,522.065,521.42,521.43,3758
521.755,521.77,521.445,521.46,1657
521.72,521.805,521.705,521.76,921
521.78,521.83,521.64,521.71,5727
521.8,521.85,521.775,521.79,1297
521.76,521.79,521.73,521.78,3003
521.68,521.74,521.68,521.74,1451
521.7,521.725,521.65,521.66,414
521.69,521.7,521.64,521.695,9438
521.69,521.74,521.65,521.705,2206
521.92,521.92,521.675,521.675,5193
521.85,521.89,521.82,521.88,212
521.85,521.88,521.8,521.82,4384
521.74,521.94,521.73,521.83,6792
522.16,522.16,521.67,521.73,790735
521.825,521.84,521.73,521.74,1780
521.83,521.9,521.81,521.84,2502
521.92,521.97,521.81,521.83,2746
521.85,521.97,521.84,521.94,2685
521.93,522.04,521.85,521.85,3940
522.19,522.19,521.89,521.93,20715
522.19,522.24,522.16,522.215,965
522.195,522.436,522.14,522.165,385503
522.18,522.255,522.02,522.21,2276
522.205,522.23,522.18,522.18,4026
522.195,522.26,522.15,522.26,3655
522.25,522.26,522.12,522.17,3071
522.18,522.27,522.05,522.27,8664
522.19,522.2,522.16,522.2,144
522.16,522.2,522.14,522.16,1803
522.21,522.21,522.15,522.165,4082
522.2,522.28,483.07,522.195,10186
522.16,522.27,522.06,522.2,6187
522.03,522.125,522.025,522.125,2656
522.0,522.16,521.99,522.03,85044
522.0,522.436,521.98,521.98,153259
522.05,522.07,521.96,522.0,6529
522.0,522.07,522.0,522.055,22469
521.96,522.05,521.895,522.01,138080
522.04,522.16,521.94,521.95,247073
522.17,522.175,458.4,522.03,31228
522.18,522.21,458.4,522.17,88174
522.16,523.49,522.14,522.18,6522453
522.3,522.31,522.13,522.15,231912
522.23,523.49,522.08,522.28,3369383
522.47,522.8,522.14,522.22,4319739
521.9,522.5,521.79,522.475,1210499
522.13,522.2,521.88,521.89,1121036
521.7,522.185,521.69,522.125,533462
522.12,522.15,521.61,521.691,533157
521.875,522.2,521.795,522.115,738835
521.975,522.04,521.73,521.87,945749
521.92,522.14,521.835,521.975,303302
522.05,522.195,521.835,521.925,406987
522.189,522.26,521.97,522.047,1064563
522.02,522.34,522.02,522.18,643213
521.86,522.03,521.68,522.024,450693
522.02,522.109,521.72,521.86,678514
522.01,522.15,521.93,522.02,272730
522.04,522.075,521.95,522.005,618677
522.07,522.145,521.93,522.049,287560
522.0,522.095,521.92,522.07,193420
521.87,522.02,521.855,521.995,176876
522.0,522.05,521.82,521.871,248658
521.85,522.03,521.74,522.0,317412
521.58,521.845,521.54,521.84,272677
521.72,521.74,521.47,521.58,277883
521.801,521.81,521.65,521.722,299278
521.73,521.816,521.66,521.806,175319
521.64,521.75,521.57,521.74,201553
521.705,521.79,521.39,521.61,322330
521.81,521.83,521.645,521.709,222776
521.505,521.87,521.48,521.809,296133
521.415,521.69,521.394,521.505,207969
521.62,521.665,521.38,521.405,210975
521.09,521.63,521.06,521.61,471730
521.48,522.115,521.075,521.09,330728
521.7,521.76,521.46,521.461,234672
521.69,521.8,521.56,521.7,262930
521.77,521.865,521.57,521.69,295401
521.91,521.91,521.713,521.765,256265
522.06,522.069,521.89,521.905,208644
522.11,522.21,522.05,522.062,185775
522.17,522.225,521.98,522.115,243497
522.095,522.22,522.091,522.17,202363
522.12,522.2,521.96,522.09,247293
522.0,522.17,522.0,522.115,277993
521.82,522.05,521.79,521.99,1067981
521.81,521.885,521.66,521.83,1013867
521.8,521.959,521.765,521.8,584160
521.71,521.85,521.6,521.805,630321
521.59,521.845,521.54,521.71,438179
521.1,521.6,520.97,521.595,648795
521.25,521.418,521.07,521.109,919844
521.9,521.915,521.14,521.254,1046042
521.86,521.915,521.52,521.895,442259
521.68,521.86,521.6,521.855,283471
521.8,522.065,521.66,521.68,394206
522.07,522.085,521.79,521.8,352986
521.825,522.11,521.81,522.08,1477768
521.6,522.03,521.36,521.815,1017911
521.94,521.94,521.45,521.605,693848
522.12,522.16,521.82,521.95,528879
522.29,522.42,522.025,522.145,1012822
522.31,522.357,522.09,522.28,417527
522.23,522.42,522.12,522.315,640242
522.49,522.5,522.13,522.225,875598
522.57,522.57,522.345,522.5,643796
522.33,522.645,522.23,522.565,635110
522.855,522.89,522.08,522.33,1240446
522.985,523.1,522.6,522.859,1779462
523.22,523.23,522.965,522.99,408338
522.96,523.269,522.83,523.205,1086648
523.88,523.91,522.9,522.96,771967
523.74,523.96,523.707,523.885,1283908
523.22,523.83,523.19,523.745,770736
524.09,524.18,523.13,523.22,3655332
524.04,524.23,524.015,524.095,315644
523.99,524.11,523.91,524.04,422627
524.21,524.38,523.855,524.0,629581
524.22,524.36,524.12,524.205,612602
524.01,524.272,523.75,524.2,950526
523.83,524.11,523.45,524.011,1427359
523.67,523.925,523.6,523.815,79807
523.6,523.7,523.45,523.68,23466
523.81,523.82,523.51,523.6,53763
524.04,524.07,523.78,523.81,13653
524.0,524.08,523.97,524.045,6498
524.18,524.18,523.93,523.96,17060
524.24,524.25,524.03,524.16,9623
524.2,524.27,523.255,524.23,6586
524.15,524.27,523.07,524.209,12582
523.92,524.21,523.92,524.135,12371
523.84,524.0,523.84,523.94,6927
524.06,524.06,523.68,523.8,10361
524.005,524.15,523.99,524.07,9470
524.18,524.18,523.895,524.0,25668
524.22,524.23,524.07,524.2,9451
524.27,524.325,524.14,524.24,14885
525.47,526.09,522.12,524.26,126828
525.44,525.64,523.07,524.86,24579
524.94,524.94,524.88,524.92,4966
524.98,524.98,524.85,524.91,12039
524.96,524.99,524.9,524.94,1228
524.97,524.99,524.91,524.99,2011
524.82,524.95,524.81,524.95,2676
524.85,524.85,524.73,524.8,12981
524.97,524.97,524.79,524.91,20676
525.03,525.06,524.96,524.96,13107
525.23,525.24,525.01,525.01,4349
525.25,525.27,525.23,525.23,712
525.22,525.25,525.17,525.241,3954
525.5,525.51,524.25,525.23,94852
525.51,525.54,525.47,525.53,127
525.45,525.47,525.4,525.46,1468
525.52,525.52,525.45,525.46,1472
525.47,525.54,525.47,525.49,2268
525.53,525.55,525.5,525.5,2119
525.54,525.55,525.47,525.48,3577
525.48,525.52,525.48,525.51,1299
525.44,525.51,525.44,525.49,860
525.39,525.5,525.38,525.46,50890
525.38,525.39,525.32,525.39,462
525.41,525.41,525.35,525.38,561
525.39,525.49,525.35,525.4,3509
525.33,525.36,525.32,525.36,203
525.3,525.31,525.3,525.31,261
525.3,525.31,525.25,525.31,107
525.25,525.31,525.21,525.29,499
525.26,525.26,525.21,525.21,378
525.32,525.34,525.22,525.28,1654
525.31,525.32,525.27,525.3,674
525.35,525.36,525.3,525.3,177
525.35,525.38,525.31,525.36,772
525.47,525.48,525.36,525.36,548
525.5,525.5,525.4,525.49,227
525.5,525.54,525.48,525.5,329
525.49,525.54,525.49,525.52,721
525.39,525.49,525.39,525.46,333
525.4,525.44,525.38,525.38,356
525.44,525.46,525.39,525.41,289
525.42,525.45,525.4,525.45,351
525.45,525.46,525.4,525.4,1156
525.4,525.45,525.4,525.4,744
525.33,525.4,525.33,525.4,1035
525.29,525.33,525.23,525.26,955
525.28,525.3,525.16,525.28,3401
525.36,525.4,525.27,525.29,7253
525.57,525.78,525.12,525.35,7712
523.07,523.07,523.07,523.07,2528101
523.05,523.05,522.95,522.95,5684
523.025,523.1,522.96,523.05,149
523.01,523.13,522.95,523.0,809
523.09,523.09,523.0,523.025,247
523.18,523.18,523.0,523.08,774
523.105,523.19,523.05,523.05,333
523.095,523.19,523.06,523.19,596
522.975,523.085,522.975,523.085,319
523.01,523.01,522.902,522.975,1038
523.15,523.177,523.01,523.01,383
523.165,523.25,523.01,523.01,637
523.3,523.3,523.01,523.165,6734
523.2,523.3,523.19,523.245,902
523.25,523.38,523.2,523.25,2403
523.375,523.375,523.23,523.25,8794
523.385,523.41,523.37,523.38,4052
523.41,523.44,523.37,523.37,877
523.07,523.45,523.07,523.43,2528933
523.35,523.45,523.31,523.38,658
523.35,523.57,523.3,523.4,17356
523.27,523.38,523.25,523.36,14337
523.24,523.27,523.2,523.27,10136
523.02,523.25,523.02,523.2,23620
522.865,523.08,522.855,523.02,9690
522.9,522.9,522.84,522.875,2177
522.85,522.9,522.82,522.875,1277
522.9,522.9,522.81,522.85,5277
522.935,522.988,522.86,522.89,4180
522.83,522.99,522.82,522.9,35714
522.89,522.9,522.8,522.84,26769
523.01,523.07,522.9,522.9,38680
522.99,523.01,522.95,523.01,8745
523.0,523.01,522.975,522.985,16067
523.0,523.07,522.99,523.0,119731
523.025,523.07,523.0,523.015,541334
523.05,523.05,522.99,523.05,278
523.005,523.03,522.96,523.02,35458
522.995,523.03,522.98,523.0,4096
523.02,523.03,522.96,522.97,4731
522.96,523.04,522.94,523.02,31785
523.16,523.16,522.94,522.94,18776
523.2,523.24,523.1,523.12,121415
523.24,523.26,523.07,523.2,136389
523.25,523.32,521.755,523.25,159844
523.24,523.496,522.907,523.27,5042441
523.07,523.491,523.07,523.24,15810135
523.13,523.495,523.04,523.28,475020
523.12,523.452,522.77,523.12,9104083
523.91,524.2,522.93,523.12,7389753
523.87,524.1,523.58,523.91,3091627
524.08,524.14,523.75,523.88,1284926
524.02,524.21,523.805,524.08,1768862
524.249,524.29,523.875,524.025,1990630
524.46,524.61,524.07,524.242,1777229
524.25,524.58,524.19,524.458,1611644
524.25,524.29,524.05,524.25,1289708
524.09,524.285,524.05,524.242,698283
524.03,524.22,523.9,524.09,718898
523.81,524.055,523.6,524.03,973687
524.14,524.36,523.78,523.8,1047094
523.58,524.285,523.54,524.13,1690199
523.4,523.58,523.32,523.58,761752
523.139,523.43,523.1,523.39,595656
523.42,523.42,523.02,523.14,739014
523.42,523.52,523.355,523.43,432050
523.525,523.57,523.365,523.41,337041
523.41,523.58,523.355,523.52,535815
523.378,523.54,523.37,523.41,468244
523.57,523.615,523.375,523.38,649143
523.525,523.645,523.49,523.551,525162
523.264,523.58,523.2,523.525,547261
523.39,523.41,523.09,523.27,437723
523.21,523.44,523.21,523.38,530382
523.41,523.48,523.2,523.22,785200
523.31,523.44,523.225,523.41,264878
523.3,523.35,523.175,523.3,344528
523.045,523.345,522.92,523.3,403409
523.125,523.13,522.99,523.04,279761
523.15,523.22,523.02,523.125,312978
523.18,523.265,523.035,523.15,305855
523.19,523.26,522.98,523.18,424724
523.38,523.42,523.08,523.18,372956
523.24,523.49,523.24,523.385,402126
